Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId,Path
42,42,5,6,37,36,21,Train/21/00021_00000_00008.png
45,42,6,5,39,36,21,Train/21/00021_00000_00009.png
44,44,5,6,39,38,21,Train/21/00021_00000_00010.png
46,44,5,5,41,38,21,Train/21/00021_00000_00011.png
48,46,5,6,43,41,21,Train/21/00021_00000_00012.png
50,47,5,5,45,42,21,Train/21/00021_00000_00013.png
51,48,5,5,46,43,21,Train/21/00021_00000_00014.png
54,50,6,5,49,45,21,Train/21/00021_00000_00015.png
56,51,6,5,51,46,21,Train/21/00021_00000_00016.png
58,54,6,6,53,49,21,Train/21/00021_00000_00017.png
62,58,6,6,56,52,21,Train/21/00021_00000_00018.png
65,61,6,6,60,56,21,Train/21/00021_00000_00019.png
69,64,7,6,63,59,21,Train/21/00021_00000_00020.png
72,68,7,6,65,61,21,Train/21/00021_00000_00021.png
77,73,7,7,71,67,21,Train/21/00021_00000_00022.png
85,80,8,8,78,73,21,Train/21/00021_00000_00023.png
94,87,8,7,86,80,21,Train/21/00021_00000_00024.png
99,94,9,9,91,86,21,Train/21/00021_00000_00025.png
111,101,10,8,101,92,21,Train/21/00021_00000_00026.png
124,111,11,10,114,102,21,Train/21/00021_00000_00027.png
141,127,12,11,129,116,21,Train/21/00021_00000_00028.png
152,134,14,11,139,123,21,Train/21/00021_00000_00029.png
32,31,6,6,27,26,21,Train/21/00021_00001_00000.png
33,31,6,5,28,26,21,Train/21/00021_00001_00001.png
34,31,6,5,29,26,21,Train/21/00021_00001_00002.png
33,33,5,6,28,28,21,Train/21/00021_00001_00003.png
33,33,5,6,28,28,21,Train/21/00021_00001_00004.png
35,34,5,6,30,29,21,Train/21/00021_00001_00005.png
35,34,5,6,30,29,21,Train/21/00021_00001_00006.png
36,34,6,6,31,29,21,Train/21/00021_00001_00007.png
38,36,5,6,33,31,21,Train/21/00021_00001_00008.png
40,37,6,6,35,32,21,Train/21/00021_00001_00009.png
40,36,6,5,35,31,21,Train/21/00021_00001_00010.png
42,39,6,6,37,34,21,Train/21/00021_00001_00011.png
43,40,6,6,38,35,21,Train/21/00021_00001_00012.png
43,39,6,5,38,34,21,Train/21/00021_00001_00013.png
43,42,5,6,38,37,21,Train/21/00021_00001_00014.png
44,43,5,6,39,38,21,Train/21/00021_00001_00015.png
46,43,6,5,41,38,21,Train/21/00021_00001_00016.png
49,43,5,5,44,38,21,Train/21/00021_00001_00017.png
49,45,5,6,44,40,21,Train/21/00021_00001_00018.png
52,47,5,5,47,42,21,Train/21/00021_00001_00019.png
53,49,6,5,48,44,21,Train/21/00021_00001_00020.png
56,51,6,6,51,46,21,Train/21/00021_00001_00021.png
61,55,6,5,56,50,21,Train/21/00021_00001_00022.png
68,58,6,5,62,53,21,Train/21/00021_00001_00023.png
72,60,7,5,66,55,21,Train/21/00021_00001_00024.png
76,65,6,6,70,60,21,Train/21/00021_00001_00025.png
82,67,8,6,75,61,21,Train/21/00021_00001_00026.png
93,76,8,7,85,70,21,Train/21/00021_00001_00027.png
106,84,9,7,97,77,21,Train/21/00021_00001_00028.png
116,88,11,7,106,81,21,Train/21/00021_00001_00029.png
29,29,5,5,24,24,21,Train/21/00021_00002_00000.png
30,30,5,5,25,25,21,Train/21/00021_00002_00001.png
32,30,6,6,27,25,21,Train/21/00021_00002_00002.png
31,28,6,5,26,23,21,Train/21/00021_00002_00003.png
32,31,5,6,27,26,21,Train/21/00021_00002_00004.png
35,33,6,6,30,28,21,Train/21/00021_00002_00005.png
35,33,5,5,30,28,21,Train/21/00021_00002_00006.png
35,33,5,5,30,28,21,Train/21/00021_00002_00007.png
35,33,5,5,30,28,21,Train/21/00021_00002_00008.png
37,35,5,5,32,30,21,Train/21/00021_00002_00009.png
39,36,6,5,34,31,21,Train/21/00021_00002_00010.png
39,38,5,6,34,33,21,Train/21/00021_00002_00011.png
38,38,5,6,33,33,21,Train/21/00021_00002_00012.png
40,39,5,5,35,34,21,Train/21/00021_00002_00013.png
40,40,6,6,35,35,21,Train/21/00021_00002_00014.png
41,41,5,6,36,36,21,Train/21/00021_00002_00015.png
44,42,6,6,39,37,21,Train/21/00021_00002_00016.png
46,42,6,6,41,37,21,Train/21/00021_00002_00017.png
47,44,5,6,42,39,21,Train/21/00021_00002_00018.png
49,45,6,6,44,40,21,Train/21/00021_00002_00019.png
51,47,5,6,46,42,21,Train/21/00021_00002_00020.png
54,47,6,5,49,42,21,Train/21/00021_00002_00021.png
54,49,5,6,49,44,21,Train/21/00021_00002_00022.png
56,51,5,6,51,46,21,Train/21/00021_00002_00023.png
60,53,6,5,55,48,21,Train/21/00021_00002_00024.png
63,57,5,5,58,52,21,Train/21/00021_00002_00025.png
69,59,7,5,63,54,21,Train/21/00021_00002_00026.png
72,61,7,5,66,56,21,Train/21/00021_00002_00027.png
80,69,7,6,73,63,21,Train/21/00021_00002_00028.png
92,76,9,7,84,70,21,Train/21/00021_00002_00029.png
30,32,5,6,25,27,21,Train/21/00021_00003_00000.png
31,30,6,5,26,25,21,Train/21/00021_00003_00001.png
32,31,6,6,27,26,21,Train/21/00021_00003_00002.png
31,32,5,6,26,27,21,Train/21/00021_00003_00003.png
33,32,5,6,28,27,21,Train/21/00021_00003_00004.png
34,32,6,5,29,27,21,Train/21/00021_00003_00005.png
36,36,6,6,31,31,21,Train/21/00021_00003_00006.png
37,37,5,5,32,32,21,Train/21/00021_00003_00007.png
40,39,5,6,35,34,21,Train/21/00021_00003_00008.png
40,39,5,6,35,34,21,Train/21/00021_00003_00009.png
41,39,5,6,36,34,21,Train/21/00021_00003_00010.png
41,39,5,6,36,34,21,Train/21/00021_00003_00011.png
42,39,5,5,37,34,21,Train/21/00021_00003_00012.png
44,41,5,5,39,36,21,Train/21/00021_00003_00013.png
46,43,5,5,41,38,21,Train/21/00021_00003_00014.png
47,45,5,6,42,40,21,Train/21/00021_00003_00015.png
49,47,5,6,44,42,21,Train/21/00021_00003_00016.png
53,48,6,5,48,43,21,Train/21/00021_00003_00017.png
55,51,6,6,50,46,21,Train/21/00021_00003_00018.png
55,52,5,6,50,47,21,Train/21/00021_00003_00019.png
59,55,5,5,54,50,21,Train/21/00021_00003_00020.png
64,61,5,6,59,56,21,Train/21/00021_00003_00021.png
71,65,6,6,65,60,21,Train/21/00021_00003_00022.png
76,68,7,6,70,62,21,Train/21/00021_00003_00023.png
83,74,7,6,76,68,21,Train/21/00021_00003_00024.png
99,87,9,8,91,80,21,Train/21/00021_00003_00025.png
108,96,9,8,99,88,21,Train/21/00021_00003_00026.png
128,112,12,9,117,103,21,Train/21/00021_00003_00027.png
146,132,12,11,134,121,21,Train/21/00021_00003_00028.png
200,178,17,16,183,163,21,Train/21/00021_00003_00029.png
31,27,6,5,26,22,21,Train/21/00021_00004_00000.png
31,29,6,6,26,24,21,Train/21/00021_00004_00001.png
31,29,5,5,26,24,21,Train/21/00021_00004_00002.png
32,29,5,5,27,24,21,Train/21/00021_00004_00003.png
33,31,6,6,28,26,21,Train/21/00021_00004_00004.png
34,33,6,6,29,28,21,Train/21/00021_00004_00005.png
34,31,6,5,29,26,21,Train/21/00021_00004_00006.png
35,32,6,5,30,27,21,Train/21/00021_00004_00007.png
35,31,5,5,30,26,21,Train/21/00021_00004_00008.png
37,33,5,5,32,28,21,Train/21/00021_00004_00009.png
39,34,5,5,34,29,21,Train/21/00021_00004_00010.png
39,34,5,5,34,29,21,Train/21/00021_00004_00011.png
39,34,5,5,34,29,21,Train/21/00021_00004_00012.png
39,34,5,5,34,29,21,Train/21/00021_00004_00013.png
39,35,6,5,34,30,21,Train/21/00021_00004_00014.png
40,36,6,5,35,31,21,Train/21/00021_00004_00015.png
41,37,6,5,36,32,21,Train/21/00021_00004_00016.png
42,38,6,5,37,33,21,Train/21/00021_00004_00017.png
44,39,6,5,39,34,21,Train/21/00021_00004_00018.png
46,42,5,6,41,37,21,Train/21/00021_00004_00019.png
49,43,6,5,44,38,21,Train/21/00021_00004_00020.png
49,44,6,6,44,39,21,Train/21/00021_00004_00021.png
52,45,6,5,47,40,21,Train/21/00021_00004_00022.png
54,47,5,5,49,42,21,Train/21/00021_00004_00023.png
57,50,6,6,52,45,21,Train/21/00021_00004_00024.png
57,50,5,6,52,45,21,Train/21/00021_00004_00025.png
60,52,5,6,55,47,21,Train/21/00021_00004_00026.png
63,54,6,6,58,49,21,Train/21/00021_00004_00027.png
71,58,7,6,65,53,21,Train/21/00021_00004_00028.png
71,58,6,5,65,53,21,Train/21/00021_00004_00029.png
33,30,6,5,28,25,21,Train/21/00021_00005_00000.png
32,31,5,6,27,26,21,Train/21/00021_00005_00001.png
33,30,6,5,28,25,21,Train/21/00021_00005_00002.png
32,31,5,6,27,26,21,Train/21/00021_00005_00003.png
33,31,5,5,28,26,21,Train/21/00021_00005_00004.png
34,31,6,5,29,26,21,Train/21/00021_00005_00005.png
34,33,5,5,29,28,21,Train/21/00021_00005_00006.png
35,35,5,6,30,29,21,Train/21/00021_00005_00007.png
37,35,6,6,32,30,21,Train/21/00021_00005_00008.png
38,35,6,5,33,30,21,Train/21/00021_00005_00009.png
39,37,6,6,34,32,21,Train/21/00021_00005_00010.png
38,36,5,5,33,31,21,Train/21/00021_00005_00011.png
40,38,5,5,35,33,21,Train/21/00021_00005_00012.png
44,40,6,5,38,35,21,Train/21/00021_00005_00013.png
43,42,5,6,38,37,21,Train/21/00021_00005_00014.png
45,44,5,6,40,39,21,Train/21/00021_00005_00015.png
47,45,5,5,42,40,21,Train/21/00021_00005_00016.png
50,47,6,6,45,42,21,Train/21/00021_00005_00017.png
52,49,5,6,47,44,21,Train/21/00021_00005_00018.png
54,51,5,5,49,46,21,Train/21/00021_00005_00019.png
58,55,6,6,53,50,21,Train/21/00021_00005_00020.png
60,57,5,5,55,52,21,Train/21/00021_00005_00021.png
64,60,5,5,58,55,21,Train/21/00021_00005_00022.png
69,63,6,5,63,58,21,Train/21/00021_00005_00023.png
79,71,7,6,72,64,21,Train/21/00021_00005_00024.png
84,76,7,7,77,70,21,Train/21/00021_00005_00025.png
96,86,9,8,88,79,21,Train/21/00021_00005_00026.png
107,98,9,9,98,90,21,Train/21/00021_00005_00027.png
125,112,11,9,114,103,21,Train/21/00021_00005_00028.png
147,134,13,12,135,123,21,Train/21/00021_00005_00029.png
32,32,5,6,27,27,21,Train/21/00021_00006_00000.png
33,32,6,6,28,26,21,Train/21/00021_00006_00001.png
34,33,5,6,29,28,21,Train/21/00021_00006_00002.png
35,33,6,6,30,28,21,Train/21/00021_00006_00003.png
35,33,6,5,30,28,21,Train/21/00021_00006_00004.png
35,33,6,5,30,28,21,Train/21/00021_00006_00005.png
36,36,5,6,31,31,21,Train/21/00021_00006_00006.png
36,36,5,6,31,31,21,Train/21/00021_00006_00007.png
37,35,6,5,32,30,21,Train/21/00021_00006_00008.png
38,38,5,6,33,33,21,Train/21/00021_00006_00009.png
39,37,6,6,34,32,21,Train/21/00021_00006_00010.png
40,37,6,6,35,32,21,Train/21/00021_00006_00011.png
41,38,6,5,36,33,21,Train/21/00021_00006_00012.png
42,41,6,6,37,36,21,Train/21/00021_00006_00013.png
44,40,6,5,39,35,21,Train/21/00021_00006_00014.png
44,41,6,6,39,36,21,Train/21/00021_00006_00015.png
46,42,6,5,41,37,21,Train/21/00021_00006_00016.png
47,45,6,6,42,40,21,Train/21/00021_00006_00017.png
47,44,5,5,42,39,21,Train/21/00021_00006_00018.png
49,47,5,6,44,42,21,Train/21/00021_00006_00019.png
53,50,6,6,48,45,21,Train/21/00021_00006_00020.png
54,52,6,6,49,47,21,Train/21/00021_00006_00021.png
59,54,6,6,54,49,21,Train/21/00021_00006_00022.png
61,58,5,5,56,53,21,Train/21/00021_00006_00023.png
68,61,7,6,62,56,21,Train/21/00021_00006_00024.png
74,69,6,6,68,63,21,Train/21/00021_00006_00025.png
85,75,8,6,78,69,21,Train/21/00021_00006_00026.png
97,88,9,8,89,80,21,Train/21/00021_00006_00027.png
110,100,9,8,101,91,21,Train/21/00021_00006_00028.png
141,124,13,10,129,114,21,Train/21/00021_00006_00029.png
35,33,6,5,30,28,21,Train/21/00021_00007_00000.png
35,34,5,6,30,29,21,Train/21/00021_00007_00001.png
35,33,5,5,29,28,21,Train/21/00021_00007_00002.png
34,35,5,6,29,29,21,Train/21/00021_00007_00003.png
36,35,6,5,31,29,21,Train/21/00021_00007_00004.png
36,36,5,6,31,31,21,Train/21/00021_00007_00005.png
38,37,6,6,33,32,21,Train/21/00021_00007_00006.png
38,39,5,6,33,33,21,Train/21/00021_00007_00007.png
41,38,5,5,36,33,21,Train/21/00021_00007_00008.png
42,40,6,6,37,35,21,Train/21/00021_00007_00009.png
41,40,5,5,36,35,21,Train/21/00021_00007_00010.png
45,42,6,5,40,37,21,Train/21/00021_00007_00011.png
45,42,6,5,40,37,21,Train/21/00021_00007_00012.png
46,45,5,6,41,40,21,Train/21/00021_00007_00013.png
48,45,5,6,42,40,21,Train/21/00021_00007_00014.png
51,46,6,5,46,41,21,Train/21/00021_00007_00015.png
52,48,5,5,47,43,21,Train/21/00021_00007_00016.png
54,49,5,5,49,44,21,Train/21/00021_00007_00017.png
58,54,6,6,53,49,21,Train/21/00021_00007_00018.png
60,54,6,5,55,49,21,Train/21/00021_00007_00019.png
62,57,6,5,57,52,21,Train/21/00021_00007_00020.png
69,61,7,6,63,56,21,Train/21/00021_00007_00021.png
73,64,7,5,67,59,21,Train/21/00021_00007_00022.png
76,70,6,6,70,64,21,Train/21/00021_00007_00023.png
84,76,7,7,77,70,21,Train/21/00021_00007_00024.png
92,83,8,8,84,76,21,Train/21/00021_00007_00025.png
103,93,9,8,94,85,21,Train/21/00021_00007_00026.png
112,101,10,9,103,93,21,Train/21/00021_00007_00027.png
127,113,11,10,116,104,21,Train/21/00021_00007_00028.png
148,136,12,12,136,125,21,Train/21/00021_00007_00029.png
38,37,5,5,33,32,21,Train/21/00021_00008_00000.png
47,46,5,5,42,41,21,Train/21/00021_00008_00001.png
48,46,6,5,43,41,21,Train/21/00021_00008_00002.png
48,47,6,6,43,42,21,Train/21/00021_00008_00003.png
47,47,5,6,42,42,21,Train/21/00021_00008_00004.png
53,47,6,6,48,42,21,Train/21/00021_00008_00005.png
53,46,6,5,48,41,21,Train/21/00021_00008_00006.png
53,46,6,5,48,41,21,Train/21/00021_00008_00007.png
53,46,6,5,48,41,21,Train/21/00021_00008_00008.png
58,46,6,5,53,41,21,Train/21/00021_00008_00009.png
58,46,6,5,53,41,21,Train/21/00021_00008_00010.png
58,46,6,5,53,41,21,Train/21/00021_00008_00011.png
59,50,5,6,54,45,21,Train/21/00021_00008_00012.png
57,48,5,5,52,43,21,Train/21/00021_00008_00013.png
61,52,5,5,56,47,21,Train/21/00021_00008_00014.png
63,55,5,6,58,50,21,Train/21/00021_00008_00015.png
63,54,5,5,58,49,21,Train/21/00021_00008_00016.png
72,59,7,6,66,54,21,Train/21/00021_00008_00017.png
74,62,6,6,68,57,21,Train/21/00021_00008_00018.png
79,67,7,6,72,61,21,Train/21/00021_00008_00019.png
81,70,8,7,74,64,21,Train/21/00021_00008_00020.png
96,75,8,6,88,69,21,Train/21/00021_00008_00021.png
97,76,8,6,89,70,21,Train/21/00021_00008_00022.png
100,82,9,8,92,75,21,Train/21/00021_00008_00023.png
110,92,9,8,101,84,21,Train/21/00021_00008_00024.png
118,97,11,9,108,89,21,Train/21/00021_00008_00025.png
123,104,10,9,113,95,21,Train/21/00021_00008_00026.png
132,109,12,9,121,100,21,Train/21/00021_00008_00027.png
141,118,12,10,129,108,21,Train/21/00021_00008_00028.png
152,128,13,11,139,117,21,Train/21/00021_00008_00029.png
32,33,5,6,27,28,21,Train/21/00021_00009_00000.png
34,33,6,5,29,28,21,Train/21/00021_00009_00001.png
35,35,6,6,30,30,21,Train/21/00021_00009_00002.png
35,34,5,5,30,29,21,Train/21/00021_00009_00003.png
37,35,6,6,32,30,21,Train/21/00021_00009_00004.png
38,36,6,6,33,31,21,Train/21/00021_00009_00005.png
39,37,6,5,34,32,21,Train/21/00021_00009_00006.png
40,38,6,5,35,33,21,Train/21/00021_00009_00007.png
40,40,5,6,35,35,21,Train/21/00021_00009_00008.png
41,41,5,6,36,36,21,Train/21/00021_00009_00009.png
43,42,5,6,37,36,21,Train/21/00021_00009_00010.png
43,42,5,5,38,37,21,Train/21/00021_00009_00011.png
45,43,6,5,40,38,21,Train/21/00021_00009_00012.png
46,46,6,6,41,40,21,Train/21/00021_00009_00013.png
47,47,5,6,42,41,21,Train/21/00021_00009_00014.png
49,47,5,5,44,41,21,Train/21/00021_00009_00015.png
52,49,6,6,47,44,21,Train/21/00021_00009_00016.png
54,51,6,6,49,46,21,Train/21/00021_00009_00017.png
58,54,6,6,52,49,21,Train/21/00021_00009_00018.png
60,56,6,6,55,51,21,Train/21/00021_00009_00019.png
62,57,6,5,57,52,21,Train/21/00021_00009_00020.png
64,61,5,6,59,56,21,Train/21/00021_00009_00021.png
71,64,7,5,65,58,21,Train/21/00021_00009_00022.png
76,72,6,7,70,66,21,Train/21/00021_00009_00023.png
84,82,8,8,77,75,21,Train/21/00021_00009_00024.png
92,86,8,8,84,79,21,Train/21/00021_00009_00025.png
98,89,9,8,90,82,21,Train/21/00021_00009_00026.png
109,103,10,9,100,94,21,Train/21/00021_00009_00027.png
119,108,10,9,109,99,21,Train/21/00021_00009_00028.png
135,127,11,11,124,116,21,Train/21/00021_00009_00029.png
29,28,6,5,24,23,21,Train/21/00021_00010_00000.png
29,29,6,6,24,24,21,Train/21/00021_00010_00001.png
29,30,5,6,24,25,21,Train/21/00021_00010_00002.png
29,28,6,5,23,22,21,Train/21/00021_00010_00003.png
29,28,6,5,24,23,21,Train/21/00021_00010_00004.png
30,30,6,6,25,25,21,Train/21/00021_00010_00005.png
30,31,5,6,24,25,21,Train/21/00021_00010_00006.png
31,31,6,6,26,26,21,Train/21/00021_00010_00007.png
32,32,6,6,26,26,21,Train/21/00021_00010_00008.png
32,32,5,5,27,27,21,Train/21/00021_00010_00009.png
34,33,5,5,28,28,21,Train/21/00021_00010_00010.png
38,35,6,5,33,30,21,Train/21/00021_00010_00011.png
38,37,5,6,32,31,21,Train/21/00021_00010_00012.png
40,37,6,5,35,32,21,Train/21/00021_00010_00013.png
42,38,6,5,37,33,21,Train/21/00021_00010_00014.png
44,39,5,5,38,34,21,Train/21/00021_00010_00015.png
44,39,5,5,39,34,21,Train/21/00021_00010_00016.png
47,42,6,5,42,37,21,Train/21/00021_00010_00017.png
48,44,5,5,43,39,21,Train/21/00021_00010_00018.png
50,46,5,5,45,41,21,Train/21/00021_00010_00019.png
53,50,6,6,48,45,21,Train/21/00021_00010_00020.png
57,53,6,6,52,48,21,Train/21/00021_00010_00021.png
61,57,5,5,56,52,21,Train/21/00021_00010_00022.png
70,62,7,5,64,57,21,Train/21/00021_00010_00023.png
75,71,6,7,69,65,21,Train/21/00021_00010_00024.png
87,80,8,7,80,73,21,Train/21/00021_00010_00025.png
100,92,9,9,92,84,21,Train/21/00021_00010_00026.png
121,106,11,9,110,97,21,Train/21/00021_00010_00027.png
145,128,13,11,132,116,21,Train/21/00021_00010_00028.png
181,165,15,14,165,151,21,Train/21/00021_00010_00029.png
43,41,5,5,38,36,27,Train/27/00027_00000_00000.png
46,43,6,5,41,38,27,Train/27/00027_00000_00001.png
46,44,5,5,41,39,27,Train/27/00027_00000_00002.png
49,46,6,6,43,41,27,Train/27/00027_00000_00003.png
50,46,6,5,45,40,27,Train/27/00027_00000_00004.png
52,48,6,6,46,42,27,Train/27/00027_00000_00005.png
53,50,6,5,48,44,27,Train/27/00027_00000_00006.png
55,50,6,5,50,45,27,Train/27/00027_00000_00007.png
54,51,5,5,49,46,27,Train/27/00027_00000_00008.png
57,53,6,5,52,48,27,Train/27/00027_00000_00009.png
59,55,6,5,53,49,27,Train/27/00027_00000_00010.png
61,58,6,6,56,52,27,Train/27/00027_00000_00011.png
62,59,6,5,57,54,27,Train/27/00027_00000_00012.png
64,61,6,5,59,56,27,Train/27/00027_00000_00013.png
68,65,6,6,62,59,27,Train/27/00027_00000_00014.png
72,68,7,7,66,62,27,Train/27/00027_00000_00015.png
74,70,7,7,68,64,27,Train/27/00027_00000_00016.png
76,72,6,6,70,66,27,Train/27/00027_00000_00017.png
83,77,8,7,75,71,27,Train/27/00027_00000_00018.png
86,82,7,8,78,75,27,Train/27/00027_00000_00019.png
93,86,9,8,84,79,27,Train/27/00027_00000_00020.png
95,89,8,8,86,82,27,Train/27/00027_00000_00021.png
101,94,9,8,92,85,27,Train/27/00027_00000_00022.png
109,98,9,8,99,90,27,Train/27/00027_00000_00023.png
116,106,11,10,106,97,27,Train/27/00027_00000_00024.png
125,112,11,9,115,103,27,Train/27/00027_00000_00025.png
134,122,12,11,123,111,27,Train/27/00027_00000_00026.png
147,135,12,12,135,124,27,Train/27/00027_00000_00027.png
167,151,14,13,152,138,27,Train/27/00027_00000_00028.png
181,165,15,15,165,150,27,Train/27/00027_00000_00029.png
37,34,6,5,32,29,27,Train/27/00027_00001_00000.png
36,36,5,6,31,30,27,Train/27/00027_00001_00001.png
38,36,6,6,33,31,27,Train/27/00027_00001_00002.png
38,37,6,6,33,31,27,Train/27/00027_00001_00003.png
38,38,5,6,33,33,27,Train/27/00027_00001_00004.png
39,38,6,6,34,33,27,Train/27/00027_00001_00005.png
39,37,5,5,34,32,27,Train/27/00027_00001_00006.png
40,39,5,6,35,33,27,Train/27/00027_00001_00007.png
43,41,6,6,38,35,27,Train/27/00027_00001_00008.png
42,41,5,6,37,36,27,Train/27/00027_00001_00009.png
46,42,6,5,40,37,27,Train/27/00027_00001_00010.png
46,44,5,5,41,39,27,Train/27/00027_00001_00011.png
48,46,6,6,43,41,27,Train/27/00027_00001_00012.png
49,46,6,5,44,41,27,Train/27/00027_00001_00013.png
51,48,6,6,46,43,27,Train/27/00027_00001_00014.png
52,48,6,5,47,43,27,Train/27/00027_00001_00015.png
55,50,6,5,50,45,27,Train/27/00027_00001_00016.png
57,54,6,6,52,48,27,Train/27/00027_00001_00017.png
59,55,5,5,54,50,27,Train/27/00027_00001_00018.png
65,59,6,6,60,54,27,Train/27/00027_00001_00019.png
68,61,6,6,62,56,27,Train/27/00027_00001_00020.png
72,63,7,6,66,58,27,Train/27/00027_00001_00021.png
75,68,6,6,69,62,27,Train/27/00027_00001_00022.png
84,73,8,6,77,67,27,Train/27/00027_00001_00023.png
89,80,8,8,81,73,27,Train/27/00027_00001_00024.png
98,87,8,8,89,80,27,Train/27/00027_00001_00025.png
109,98,9,8,100,89,27,Train/27/00027_00001_00026.png
122,110,10,10,111,101,27,Train/27/00027_00001_00027.png
131,117,11,11,120,107,27,Train/27/00027_00001_00028.png
157,143,14,13,144,130,27,Train/27/00027_00001_00029.png
31,29,5,6,26,24,27,Train/27/00027_00002_00000.png
33,31,6,6,28,25,27,Train/27/00027_00002_00001.png
34,32,6,6,29,26,27,Train/27/00027_00002_00002.png
35,32,6,6,30,27,27,Train/27/00027_00002_00003.png
36,33,6,6,31,28,27,Train/27/00027_00002_00004.png
36,33,5,5,31,28,27,Train/27/00027_00002_00005.png
38,34,6,5,33,29,27,Train/27/00027_00002_00006.png
38,34,6,5,33,29,27,Train/27/00027_00002_00007.png
39,35,5,5,33,30,27,Train/27/00027_00002_00008.png
40,38,5,6,34,32,27,Train/27/00027_00002_00009.png
42,38,5,5,36,32,27,Train/27/00027_00002_00010.png
43,38,5,5,37,33,27,Train/27/00027_00002_00011.png
46,41,6,5,41,36,27,Train/27/00027_00002_00012.png
48,41,6,5,42,36,27,Train/27/00027_00002_00013.png
48,44,5,6,43,39,27,Train/27/00027_00002_00014.png
51,46,6,6,46,41,27,Train/27/00027_00002_00015.png
53,48,6,6,48,43,27,Train/27/00027_00002_00016.png
56,49,6,5,50,44,27,Train/27/00027_00002_00017.png
58,53,6,6,53,48,27,Train/27/00027_00002_00018.png
60,55,5,6,55,50,27,Train/27/00027_00002_00019.png
62,58,5,5,57,52,27,Train/27/00027_00002_00020.png
69,63,6,6,63,57,27,Train/27/00027_00002_00021.png
74,69,6,7,68,63,27,Train/27/00027_00002_00022.png
80,72,7,6,73,66,27,Train/27/00027_00002_00023.png
88,81,8,7,81,74,27,Train/27/00027_00002_00024.png
98,87,9,7,89,80,27,Train/27/00027_00002_00025.png
108,99,9,9,99,91,27,Train/27/00027_00002_00026.png
120,108,11,9,110,98,27,Train/27/00027_00002_00027.png
142,129,12,12,130,118,27,Train/27/00027_00002_00028.png
167,148,14,12,153,136,27,Train/27/00027_00002_00029.png
40,42,5,6,35,37,27,Train/27/00027_00003_00000.png
42,42,5,5,36,37,27,Train/27/00027_00003_00001.png
42,44,5,6,37,39,27,Train/27/00027_00003_00002.png
42,44,5,6,37,39,27,Train/27/00027_00003_00003.png
42,44,5,6,36,39,27,Train/27/00027_00003_00004.png
43,43,6,5,38,38,27,Train/27/00027_00003_00005.png
43,44,6,6,37,39,27,Train/27/00027_00003_00006.png
42,44,5,6,37,39,27,Train/27/00027_00003_00007.png
44,45,6,6,38,39,27,Train/27/00027_00003_00008.png
44,46,5,6,39,40,27,Train/27/00027_00003_00009.png
46,47,6,6,41,41,27,Train/27/00027_00003_00010.png
46,47,5,5,41,42,27,Train/27/00027_00003_00011.png
48,47,5,5,43,42,27,Train/27/00027_00003_00012.png
48,49,5,6,43,43,27,Train/27/00027_00003_00013.png
48,48,5,5,43,43,27,Train/27/00027_00003_00014.png
48,49,5,6,43,44,27,Train/27/00027_00003_00015.png
49,49,6,6,44,44,27,Train/27/00027_00003_00016.png
48,49,5,6,43,44,27,Train/27/00027_00003_00017.png
49,49,5,6,43,44,27,Train/27/00027_00003_00018.png
50,51,5,6,45,46,27,Train/27/00027_00003_00019.png
52,51,5,5,46,46,27,Train/27/00027_00003_00020.png
52,52,5,5,47,47,27,Train/27/00027_00003_00021.png
54,54,6,6,49,48,27,Train/27/00027_00003_00022.png
54,54,5,5,49,48,27,Train/27/00027_00003_00023.png
55,56,6,6,50,51,27,Train/27/00027_00003_00024.png
56,56,6,6,50,51,27,Train/27/00027_00003_00025.png
56,56,5,5,51,51,27,Train/27/00027_00003_00026.png
57,58,5,6,52,53,27,Train/27/00027_00003_00027.png
60,60,6,6,55,55,27,Train/27/00027_00003_00028.png
60,60,5,5,55,55,27,Train/27/00027_00003_00029.png
40,36,6,5,35,31,27,Train/27/00027_00004_00000.png
41,37,6,5,36,32,27,Train/27/00027_00004_00001.png
41,38,6,6,36,33,27,Train/27/00027_00004_00002.png
40,38,5,6,35,33,27,Train/27/00027_00004_00003.png
42,39,6,6,36,33,27,Train/27/00027_00004_00004.png
42,39,6,6,37,34,27,Train/27/00027_00004_00005.png
43,40,6,5,38,35,27,Train/27/00027_00004_00006.png
43,42,5,6,38,37,27,Train/27/00027_00004_00007.png
43,43,5,6,38,38,27,Train/27/00027_00004_00008.png
44,44,6,5,39,39,27,Train/27/00027_00004_00009.png
47,45,6,6,42,40,27,Train/27/00027_00004_00010.png
47,45,6,6,42,40,27,Train/27/00027_00004_00011.png
47,46,5,6,42,41,27,Train/27/00027_00004_00012.png
47,45,5,5,42,40,27,Train/27/00027_00004_00013.png
49,46,5,5,44,41,27,Train/27/00027_00004_00014.png
51,48,6,5,46,43,27,Train/27/00027_00004_00015.png
52,50,6,6,47,45,27,Train/27/00027_00004_00016.png
54,52,6,6,49,47,27,Train/27/00027_00004_00017.png
56,53,6,6,51,48,27,Train/27/00027_00004_00018.png
56,53,5,5,51,48,27,Train/27/00027_00004_00019.png
57,56,5,6,52,51,27,Train/27/00027_00004_00020.png
61,58,6,6,56,53,27,Train/27/00027_00004_00021.png
63,59,6,6,58,54,27,Train/27/00027_00004_00022.png
